No. of cuts,time_lapsed,Value_of_i
11,0.0052907466888427734,2337
11,0.0053021907806396484,3147
11,0.005315303802490234,9687
11,0.005333662033081055,8326
11,0.005357027053833008,9468
11,0.005369901657104492,3063
11,0.005382537841796875,-1
11,0.0053958892822265625,3606
11,0.005406856536865234,499
11,0.005420207977294922,6919
11,0.005433082580566406,3417
11,0.005444765090942383,2170
11,0.0054590702056884766,9964
11,0.005470752716064453,594
11,0.005485057830810547,5656
11,0.005498647689819336,7667
11,0.0055179595947265625,942
11,0.0055389404296875,9551
11,0.0055522918701171875,7213
11,0.0055654048919677734,8700
11,0.005576133728027344,2870
11,0.005588531494140625,3447
11,0.005602836608886719,3196
11,0.005615949630737305,1537
11,0.00562739372253418,3837
11,0.005640745162963867,886
11,0.005654096603393555,-1
11,0.005667448043823242,4041
11,0.0056798458099365234,2515
11,0.005699872970581055,2294
11,0.005712985992431641,6031
11,0.005727291107177734,7178
11,0.005740165710449219,7487
11,0.005753278732299805,-1
11,0.005764961242675781,7971
11,0.005777120590209961,6810
11,0.005790233612060547,8878
11,0.005803823471069336,9928
11,0.005818605422973633,3832
11,0.0058498382568359375,727
11,0.005864143371582031,297
11,0.005876779556274414,5523
11,0.005889177322387695,4300
11,0.005901336669921875,4574
11,0.005913257598876953,3840
11,0.005925893783569336,5954
11,0.005937099456787109,1323
11,0.005949735641479492,9895
11,0.005964994430541992,2583
11,0.0059773921966552734,3425
11,0.005990266799926758,3941
11,0.006001710891723633,2319
11,0.0060155391693115234,-1
11,0.006028652191162109,3550
11,0.006042003631591797,9618
11,0.0060541629791259766,7533
11,0.006067991256713867,7928
11,0.006079912185668945,76
11,0.00609135627746582,997
11,0.006103992462158203,9107
11,0.006116151809692383,2859
11,0.0061283111572265625,3025
11,0.006148815155029297,2638
11,0.006166934967041016,3377
11,0.006180286407470703,2491
11,0.006194114685058594,6683
11,0.0062067508697509766,-1
11,0.006219625473022461,3008
11,0.006232023239135742,471
11,0.0062448978424072266,5918
11,0.006257057189941406,550
11,0.006268978118896484,2826
11,0.0062808990478515625,1045
11,0.006293773651123047,3550
11,0.00630640983581543,4472
11,0.0063440799713134766,6028
11,0.00635838508605957,4686
11,0.006371498107910156,4873
11,0.006385326385498047,3834
11,0.0063970088958740234,4125
11,0.006410837173461914,-1
11,0.0064237117767333984,8583
11,0.00643610954284668,3943
11,0.006448268890380859,6120
11,0.006461381912231445,1068
11,0.0065081119537353516,5534
11,0.006522417068481445,-1
11,0.0065348148345947266,7689
11,0.006547212600708008,1084
11,0.006559133529663086,758
11,0.006571531295776367,-1
11,0.006584644317626953,5303
11,0.00659632682800293,3231
11,0.006608009338378906,5547
11,0.006621360778808594,7391
11,0.00663304328918457,32
11,0.006646394729614258,-1
11,0.006658792495727539,2803
11,0.006671428680419922,2460
11,0.0066831111907958984,2022
11,0.006695747375488281,7426
11,0.006708621978759766,9013
11,0.006721019744873047,7282
11,0.006733894348144531,6800
11,0.006747007369995117,-1
11,0.0067596435546875,4111
11,0.00677180290222168,4393
11,0.006784200668334961,-1
11,0.0068051815032958984,8371
11,0.0068187713623046875,7941
11,0.006831169128417969,8685
11,0.006844282150268555,2689
11,0.006857872009277344,286
11,0.006870269775390625,8449
11,0.006885051727294922,8757
11,0.006898164749145508,3796
11,0.006909847259521484,1273
11,0.006926298141479492,686
11,0.006938457489013672,2443
11,0.006952762603759766,9909
11,0.006965160369873047,4776
11,0.006978273391723633,7044
11,0.0069904327392578125,2332
11,0.007004499435424805,3363
11,0.007018327713012695,4419
11,0.00703120231628418,3575
11,0.007044553756713867,3749
11,0.007057666778564453,5072
11,0.0070705413818359375,1538
11,0.0070841312408447266,3303
11,0.007105588912963867,7803
11,0.0071222782135009766,4625
11,0.007136344909667969,9968
11,0.007149219512939453,9290
11,0.007163047790527344,-1
11,0.007176876068115234,3283
11,0.007189512252807617,8309
11,0.007201671600341797,5725
11,0.007214784622192383,2655
11,0.007227659225463867,328
11,0.007240772247314453,6675
11,0.007254362106323242,-1
11,0.0072672367095947266,5930
11,0.007281064987182617,8962
11,0.007296323776245117,-1
11,0.007309436798095703,3578
11,0.007320880889892578,3677
11,0.007334232330322266,-1
11,0.007346153259277344,2756
11,0.007358551025390625,4602
11,0.007370710372924805,-1
11,0.007383108139038086,1561
11,0.007396697998046875,-1
11,0.007420539855957031,5931
11,0.007437229156494141,9509
11,0.007450103759765625,8776
11,0.007471323013305664,2871
11,0.007485866546630859,4504
11,0.0074977874755859375,6604
11,0.007509469985961914,1000
11,0.007522106170654297,1891
11,0.007535457611083984,7011
11,0.007546424865722656,2242
11,0.007560014724731445,9969
11,0.007573127746582031,1429
11,0.007584333419799805,5011
11,0.007597923278808594,4946
11,0.0076100826263427734,7734
11,0.007622957229614258,6951
11,0.007636308670043945,2719
11,0.007649421691894531,7078
11,0.007662057876586914,9158
11,0.0076749324798583984,6305
11,0.007686614990234375,7873
11,0.0076978206634521484,3906
11,0.00771021842956543,5678
11,0.0077250003814697266,7335
11,0.0077440738677978516,1967
11,0.007757902145385742,8260
11,0.0077702999114990234,5952
11,0.007784366607666016,-1
11,0.007797956466674805,9252
11,0.0078105926513671875,-1
11,0.007824420928955078,6915
11,0.007837295532226562,6679
11,0.007848262786865234,398
11,0.007861137390136719,8406
11,0.007873296737670898,4607
11,0.007884979248046875,1611
11,0.007896900177001953,115
11,0.007911920547485352,-1
11,0.007924795150756836,5828
11,0.007938861846923828,7336
11,0.007951736450195312,5067
11,0.007964611053466797,7623
11,0.007977008819580078,2485
11,0.007989168167114258,1141
11,0.008000850677490234,3755
11,0.008013725280761719,8513
11,0.008033275604248047,5757
11,0.008050203323364258,1962
11,0.008064031600952148,310
11,0.008075714111328125,5409
11,0.008089065551757812,2078
11,0.008105993270874023,-1
11,0.008119583129882812,5396
11,0.008132457733154297,6514
11,0.008145570755004883,-1
11,0.00815725326538086,280
11,0.00817251205444336,6971
11,0.00818490982055664,7874
11,0.008197546005249023,1899
11,0.008209228515625,3234
11,0.008221626281738281,4176
11,0.00823354721069336,3784
11,0.008247137069702148,-1
11,0.00825953483581543,3815
11,0.008272409439086914,8198
11,0.008284807205200195,9223
11,0.008298873901367188,7230
11,0.008314132690429688,1504
11,0.008328437805175781,1397
11,0.008353710174560547,6771
11,0.008369684219360352,7498
11,0.008384227752685547,1800
11,0.008397340774536133,7626
11,0.008411169052124023,5870
11,0.008425235748291016,8149
11,0.008440494537353516,-1
11,0.008453845977783203,7039
11,0.008466958999633789,6600
11,0.008481025695800781,6440
11,0.008494138717651367,3094
11,0.00850534439086914,2866
11,0.008517742156982422,3277
11,0.008533239364624023,6111
11,0.008545875549316406,6395
11,0.008558511734008789,2925
11,0.008574724197387695,-1
11,0.008589744567871094,8185
11,0.008600950241088867,2584
11,0.00861358642578125,4570
11,0.008625030517578125,6558
11,0.008638381958007812,3263
11,0.0086517333984375,7470
11,0.008669614791870117,3770
11,0.008691549301147461,2590
11,0.008703470230102539,8188
11,0.008716106414794922,414
11,0.008728742599487305,8580
11,0.008741378784179688,8801
11,0.008758306503295898,9836
11,0.008769750595092773,1102
11,0.008781909942626953,4077
11,0.008795976638793945,8441
11,0.008808135986328125,9589
11,0.008820772171020508,4714
11,0.008833169937133789,2041
11,0.008847951889038086,1126
11,0.00886082649230957,9151
11,0.008872747421264648,8872
11,0.008886098861694336,4120
11,0.008898496627807617,8472
11,0.008911609649658203,9940
11,0.008925437927246094,7930
11,0.008938312530517578,529
11,0.008952140808105469,8123
11,0.008964300155639648,9275
11,0.00898122787475586,8040
11,0.008998394012451172,1529
11,0.009010076522827148,7640
11,0.009023189544677734,5601
11,0.009034156799316406,87
11,0.009052038192749023,-1
11,0.00906515121459961,-1
11,0.009077787399291992,2282
11,0.009089946746826172,4007
11,0.009102106094360352,2180
11,0.009116172790527344,778
11,0.009137153625488281,1868
11,0.009149789810180664,-1
11,0.009161233901977539,1846
11,0.00917506217956543,4534
11,0.009188652038574219,1065
11,0.009201288223266602,8685
11,0.00921320915222168,8354
11,0.009228944778442383,4465
11,0.009243249893188477,7590
11,0.009258508682250977,4840
11,0.009271383285522461,3965
11,0.00928354263305664,3019
11,0.009296655654907227,8323
11,0.009313583374023438,2028
11,0.00932931900024414,6788
11,0.009341716766357422,479
11,0.009352684020996094,2088
11,0.009369373321533203,9012
11,0.009382247924804688,7757
11,0.009394645690917969,2360
11,0.009407758712768555,6647
11,0.00941610336303711,8346
11,0.009429216384887695,6587
11,0.009442806243896484,4867
11,0.009456157684326172,5248
11,0.009469270706176758,6032
11,0.00948333740234375,4044
11,0.009495973587036133,4036
11,0.00950932502746582,5781
11,0.009519815444946289,2779
11,0.009532451629638672,327
11,0.009547233581542969,9390
11,0.009558916091918945,5818
11,0.009570837020874023,4125
11,0.009583711624145508,8959
11,0.009608030319213867,9957
11,0.009625673294067383,2017
11,0.009638547897338867,1794
11,0.009650707244873047,5676
11,0.009664535522460938,9820
11,0.009676933288574219,550
11,0.009689092636108398,7468
11,0.00970149040222168,1151
11,0.009714841842651367,3481
11,0.009727954864501953,8823
11,0.00974130630493164,6310
11,0.009751319885253906,3651
11,0.00976419448852539,9241
11,0.009777069091796875,571
11,0.00978994369506836,4644
11,0.009802103042602539,8786
11,0.009814977645874023,9075
11,0.009827613830566406,1219
11,0.009838581085205078,1866
11,0.009851455688476562,8073
11,0.009864091873168945,3325
11,0.009876251220703125,3755
11,0.00988912582397461,2463
11,0.009902238845825195,2625
11,0.009923696517944336,5876
11,0.009937047958374023,5299
11,0.009949684143066406,9471
11,0.009968042373657227,6323
11,0.009979486465454102,3328
11,0.00999140739440918,1929
11,0.010006427764892578,-1
11,0.01001882553100586,4189
11,0.010030508041381836,2916
11,0.01004934310913086,6740
11,0.010060787200927734,3110
11,0.010073184967041016,1448
11,0.010085821151733398,1140
11,0.010099172592163086,6649
11,0.010113000869750977,4322
11,0.010125398635864258,4835
11,0.01013946533203125,7474
11,0.010152101516723633,4341
11,0.010162591934204102,3808
11,0.010176658630371094,-1
11,0.010189056396484375,4673
11,0.010202407836914062,3222
11,0.010238170623779297,8356
11,0.010258913040161133,5674
11,0.010271549224853516,875
11,0.010319232940673828,3515
11,0.010336875915527344,8689
11,0.010350465774536133,5419
11,0.010362386703491211,4816
11,0.010376214981079102,1817
11,0.010389328002929688,9857
11,0.010403633117675781,8875
11,0.010415792465209961,51
11,0.010429859161376953,8839
11,0.010442018508911133,9168
11,0.010455131530761719,3048
11,0.010468006134033203,9557
11,0.010481595993041992,8105
11,0.010493993759155273,8225
11,0.010502338409423828,496
11,0.010514020919799805,883
11,0.01052546501159668,507
11,0.010539531707763672,9862
11,0.010551929473876953,5447
11,0.010564088821411133,2348
11,0.010599374771118164,3457
11,0.010614395141601562,1648
11,0.01062631607055664,9300
11,0.010638713836669922,9939
11,0.010651588439941406,2365
11,0.010664224624633789,6168
11,0.010678768157958984,8921
11,0.010692834854125977,9779
11,0.010704994201660156,3797
11,0.010717391967773438,2754
11,0.010731697082519531,7906
11,0.01074361801147461,4012
11,0.010756969451904297,8566
11,0.01077127456665039,9750
11,0.010784387588500977,5952
11,0.010797262191772461,4293
11,0.010810136795043945,8791
11,0.01082301139831543,9369
11,0.010835647583007812,7865
11,0.0108489990234375,8789
11,0.010860443115234375,8533
11,0.010873556137084961,6106
11,0.010889530181884766,8593
11,0.010905265808105469,5935
11,0.010920047760009766,7080
11,0.010933160781860352,9577
11,0.010945320129394531,3055
11,0.010959386825561523,6801
11,0.010971784591674805,6785
11,0.01098322868347168,4075
11,0.01100468635559082,9640
11,0.011018514633178711,6282
11,0.011031389236450195,3683
11,0.011043787002563477,1103
11,0.011055469512939453,456
11,0.011068344116210938,8471
11,0.011081218719482422,-1
11,0.011094331741333008,9247
11,0.01111149787902832,9050
11,0.011125326156616211,9363
11,0.011138200759887695,6902
11,0.011151313781738281,8689
11,0.011163473129272461,7794
11,0.011177539825439453,8867
11,0.01118922233581543,326
11,0.01119852066040039,4463
11,0.011216402053833008,2329
11,0.011232137680053711,2621
11,0.0112457275390625,5114
11,0.011259317398071289,2289
11,0.011272192001342773,5138
11,0.011284589767456055,2807
11,0.011297941207885742,8720
11,0.011310577392578125,8926
11,0.011323213577270508,9710
11,0.011334657669067383,1921
11,0.011347532272338867,1643
11,0.011359453201293945,4776
11,0.011373043060302734,8985
11,0.011385917663574219,9837
11,0.0113983154296875,4837
11,0.011410951614379883,4104
11,0.011423826217651367,3965
11,0.011435747146606445,9872
11,0.011449098587036133,2629
11,0.011461973190307617,5891
11,0.011477947235107422,495
11,0.011491060256958008,6609
11,0.011502504348754883,4638
11,0.011523723602294922,7158
11,0.011542558670043945,5934
11,0.011554479598999023,2933
11,0.011567831039428711,4491
11,0.011579513549804688,4620
11,0.011591196060180664,3046
11,0.011603116989135742,66
11,0.011616945266723633,3760
11,0.011630535125732422,5276
11,0.011644363403320312,-1
11,0.011658430099487305,-1
11,0.011672258377075195,1490
11,0.011684894561767578,7250
11,0.011699199676513672,-1
11,0.011710643768310547,271
11,0.01172494888305664,9974
11,0.01173710823059082,9289
11,0.011748075485229492,2084
11,0.011759757995605469,6746
11,0.01177072525024414,1683
11,0.01178431510925293,3448
11,0.011797666549682617,8769
11,0.01180887222290039,1913
11,0.011828899383544922,356
11,0.011842489242553711,9287
11,0.011855125427246094,4229
11,0.011867284774780273,7862
11,0.011880159378051758,2808
11,0.011893749237060547,-1
11,0.011908531188964844,7215
11,0.011922359466552734,784
11,0.011939525604248047,2005
11,0.011953115463256836,6549
11,0.011966705322265625,6125
11,0.011977910995483398,1022
11,0.011989593505859375,785
11,0.01200246810913086,899
11,0.012016057968139648,9017
11,0.012028694152832031,-1
11,0.012041807174682617,-1
11,0.012052774429321289,2434
11,0.012069225311279297,-1
11,0.012082099914550781,4293
11,0.012093305587768555,1675
11,0.012105703353881836,5863
11,0.012117862701416016,1674
11,0.012136697769165039,3124
11,0.01215052604675293,-1
11,0.012163877487182617,-1
11,0.012177467346191406,8831
11,0.012192964553833008,-1
11,0.012205362319946289,5080
11,0.012224197387695312,8515
11,0.012237071990966797,5686
11,0.012250185012817383,4949
11,0.01226186752319336,84
11,0.012273788452148438,4282
11,0.012286186218261719,8910
11,0.012299537658691406,4482
11,0.012310504913330078,7302
11,0.012323617935180664,9372
11,0.01233673095703125,9014
11,0.012349605560302734,4559
11,0.012361526489257812,1493
11,0.012374162673950195,7555
11,0.012387752532958984,4422
11,0.012400388717651367,4273
11,0.012413740158081055,-1
11,0.012427568435668945,9981
11,0.012449026107788086,7821
11,0.012462854385375977,8027
11,0.012473821640014648,706
11,0.012487649917602539,305
11,0.012499570846557617,498
11,0.012511730194091797,1860
11,0.012523889541625977,9556
11,0.012536764144897461,1789
11,0.012550830841064453,6161
11,0.01256251335144043,6881
11,0.012575864791870117,9395
11,0.012588977813720703,-1
11,0.012607336044311523,4707
11,0.012619256973266602,3077
11,0.012631893157958984,4157
11,0.012644529342651367,7825
11,0.012657403945922852,6127
11,0.012670516967773438,9329
11,0.012683868408203125,-1
11,0.012697696685791016,8026
11,0.012709379196166992,3667
11,0.012722253799438477,4697
11,0.012743473052978516,2501
11,0.012759685516357422,-1
11,0.012774944305419922,8249
11,0.012788772583007812,8974
11,0.01280069351196289,7783
11,0.012814760208129883,9981
11,0.012826919555664062,1962
11,0.012839078903198242,3411
11,0.012852191925048828,1693
11,0.012866020202636719,7000
11,0.012877702713012695,6040
11,0.012890815734863281,686
11,0.012903451919555664,7040
11,0.012916803359985352,5239
11,0.012929201126098633,6439
11,0.012942790985107422,7084
11,0.01295614242553711,7856
11,0.01296854019165039,1546
11,0.012982606887817383,1504
11,0.01299428939819336,6379
11,0.013007879257202148,3137
11,0.013019084930419922,37
11,0.013032913208007812,7722
11,0.013052940368652344,2157
11,0.013066291809082031,8277
11,0.013078451156616211,3013
11,0.013097763061523438,221
11,0.013110160827636719,6074
11,0.013124942779541016,4099
11,0.013139724731445312,9313
11,0.013152599334716797,8052
11,0.013167142868041992,8949
11,0.013182640075683594,1617
11,0.013195991516113281,4180
11,0.013208389282226562,7856
11,0.013219594955444336,1934
11,0.013232946395874023,9317
11,0.013243675231933594,1175
11,0.013257503509521484,7996
11,0.013272285461425781,7756
11,0.013284921646118164,3941
11,0.013297557830810547,-1
11,0.013310909271240234,2961
11,0.013321876525878906,102
11,0.01333308219909668,333
11,0.013345003128051758,5165
11,0.013365983963012695,1741
11,0.013379812240600586,9908
11,0.013393163681030273,9588
11,0.013407230377197266,9543
11,0.013423442840576172,-1
11,0.013434886932373047,7557
11,0.013446807861328125,44
11,0.01345968246459961,5246
11,0.01347208023071289,6377
11,0.013484477996826172,54
11,0.01349782943725586,4423
11,0.013509511947631836,4640
11,0.013522148132324219,3550
11,0.013535737991333008,8590
11,0.013547897338867188,2758
11,0.013559341430664062,2094
11,0.013572216033935547,4604
11,0.013584375381469727,847
11,0.013596296310424805,4813
11,0.013608217239379883,6377
11,0.013619422912597656,3228
11,0.013632535934448242,6886
11,0.01366424560546875,7925
11,0.013679265975952148,2292
11,0.013694047927856445,1711
11,0.013723373413085938,3211
11,0.013746261596679688,6702
11,0.013758659362792969,8050
11,0.013770341873168945,679
11,0.013782262802124023,1220
12,1.5497207641601562e-05,4370
12,4.363059997558594e-05,6521
12,6.365776062011719e-05,5075
12,8.559226989746094e-05,-1
12,9.894371032714844e-05,3733
12,0.00011801719665527344,113
12,0.00013947486877441406,6759
12,0.00015234947204589844,6347
12,0.00018525123596191406,2247
12,0.0002181529998779297,-1
12,0.00023221969604492188,7443
12,0.00024509429931640625,5601
12,0.0002562999725341797,885
12,0.0002696514129638672,3179
12,0.0002830028533935547,7531
12,0.0003037452697753906,8643
12,0.0003170967102050781,2547
12,0.0003292560577392578,7940
12,0.00034356117248535156,-1
12,0.0003566741943359375,-1
12,0.0003685951232910156,2736
12,0.0003821849822998047,2726
12,0.00039505958557128906,9313
12,0.0004088878631591797,6271
12,0.00043320655822753906,-1
12,0.0004456043243408203,5844
12,0.0004591941833496094,2772
12,0.00047206878662109375,6148
12,0.00048613548278808594,4970
12,0.0004971027374267578,897
12,0.0005097389221191406,6713
12,0.0005230903625488281,6181
12,0.0005362033843994141,2351
12,0.0005500316619873047,8596
12,0.0005617141723632812,5904
12,0.0005738735198974609,1339
12,0.0005865097045898438,8515
12,0.0005979537963867188,1620
12,0.0006191730499267578,831
12,0.0006330013275146484,5807
12,0.0006458759307861328,1234
12,0.0006582736968994141,9369
12,0.0006721019744873047,3644
12,0.0006842613220214844,2451
12,0.0006966590881347656,563
12,0.0007092952728271484,6391
12,0.0007219314575195312,2187
12,0.0007343292236328125,8854
12,0.0007460117340087891,678
12,0.0007581710815429688,1661
12,0.0007715225219726562,7614
12,0.0007860660552978516,9585
12,0.0007979869842529297,5122
12,0.0008111000061035156,5051
12,0.0008270740509033203,-1
12,0.0008399486541748047,4917
12,0.0008513927459716797,6070
12,0.0008678436279296875,5058
12,0.0008819103240966797,4336
12,0.0008962154388427734,7206
12,0.0009090900421142578,4176
12,0.0009293556213378906,9768
12,0.0009446144104003906,7108
12,0.0009593963623046875,-1
12,0.000972747802734375,6154
12,0.000986337661743164,-1
12,0.0010056495666503906,4627
12,0.0010228157043457031,923
12,0.0010366439819335938,5415
12,0.0010502338409423828,1167
12,0.0010647773742675781,2970
12,0.0010786056518554688,3121
12,0.0010921955108642578,4022
12,0.0011067390441894531,-1
12,0.0011205673217773438,7962
12,0.0011339187622070312,6183
12,0.001148223876953125,-1
12,0.0011603832244873047,2124
12,0.0011739730834960938,8720
12,0.001190185546875,9450
12,0.0012068748474121094,8126
12,0.0012187957763671875,7824
12,0.0012311935424804688,9206
12,0.0012505054473876953,181
12,0.0012710094451904297,5896
12,0.0012836456298828125,8496
12,0.0012996196746826172,3798
12,0.0013117790222167969,2093
12,0.0013241767883300781,593
12,0.0013360977172851562,1059
12,0.00135040283203125,7289
12,0.0013637542724609375,-1
12,0.0013775825500488281,9794
12,0.001392364501953125,6605
12,0.001405954360961914,2137
12,0.0014193058013916016,7995
12,0.0014309883117675781,2876
12,0.0014438629150390625,8394
12,0.0014562606811523438,1328
12,0.0014693737030029297,4795
12,0.001489400863647461,7204
12,0.0014998912811279297,2517
12,0.0015139579772949219,8387
12,0.001529693603515625,8262
12,0.0015416145324707031,3357
12,0.0015556812286376953,9089
12,0.001577615737915039,6269
12,0.001592397689819336,691
12,0.0016036033630371094,2710
12,0.0016169548034667969,8519
12,0.001630544662475586,6034
12,0.0016455650329589844,8331
12,0.0016586780548095703,734
12,0.0016717910766601562,6291
12,0.0016858577728271484,4790
12,0.0016999244689941406,4988
12,0.0017147064208984375,4091
12,0.0017278194427490234,9217
12,0.0017406940460205078,742
12,0.001756429672241211,5345
12,0.0017704963684082031,9540
12,0.0017848014831542969,9685
12,0.0018019676208496094,6985
12,0.0018153190612792969,4753
12,0.0018284320831298828,5462
12,0.0018410682678222656,4214
12,0.0018548965454101562,257
12,0.0018680095672607422,6253
12,0.001882314682006836,2127
12,0.0019083023071289062,-1
12,0.0019211769104003906,1586
12,0.0019338130950927734,2611
12,0.0019474029541015625,4966
12,0.0019626617431640625,4927
12,0.001976490020751953,8274
12,0.0019893646240234375,8993
12,0.0020020008087158203,5043
12,0.00201416015625,6073
12,0.0020291805267333984,-1
12,0.002044200897216797,3542
12,0.0020589828491210938,8949
12,0.002072572708129883,3049
12,0.002086162567138672,5478
12,0.0021009445190429688,-1
12,0.0021135807037353516,7712
12,0.002125978469848633,6533
12,0.002140522003173828,9661
12,0.0021529197692871094,2880
12,0.0021660327911376953,3087
12,0.0021791458129882812,137
12,0.0021920204162597656,6139
12,0.0022063255310058594,-1
12,0.0022246837615966797,7309
12,0.002240896224975586,8729
12,0.0022559165954589844,-1
12,0.0022788047790527344,3772
12,0.0022916793823242188,8361
12,0.002304553985595703,8409
12,0.002317190170288086,5639
12,0.0023300647735595703,1347
12,0.0023429393768310547,9654
12,0.002355813980102539,3666
12,0.002368927001953125,3261
12,0.0023827552795410156,749
12,0.002397298812866211,-1
12,0.0024302005767822266,-1
12,0.002443075180053711,1522
12,0.0024559497833251953,9306
12,0.0024726390838623047,1325
12,0.0024852752685546875,3978
12,0.002498149871826172,507
12,0.0025131702423095703,959
12,0.0025260448455810547,268
12,0.0025358200073242188,8195
12,0.0025653839111328125,8643
12,0.0025882720947265625,7606
12,0.0026009082794189453,277
12,0.002613544464111328,3070
12,0.002628326416015625,8325
12,0.0026412010192871094,5810
12,0.0026540756225585938,456
12,0.0026683807373046875,7284
12,0.0026826858520507812,3290
12,0.002695322036743164,2156
12,0.0027091503143310547,667
12,0.002721548080444336,2594
12,0.002735137939453125,7156
12,0.002752542495727539,9604
12,0.002765178680419922,112
12,0.002779245376586914,2081
12,0.0027925968170166016,4301
12,0.0028061866760253906,7690
12,0.002818584442138672,9542
12,0.0028307437896728516,1941
12,0.0028433799743652344,3008
12,0.0028548240661621094,2575
12,0.0028676986694335938,5353
12,0.002883434295654297,4538
12,0.002898693084716797,6671
12,0.0029113292694091797,4309
12,0.0029249191284179688,7383
12,0.002935647964477539,352
12,0.002949237823486328,5981
12,0.002964019775390625,9859
12,0.002978086471557617,4773
12,0.002991914749145508,2481
12,0.003003835678100586,1902
12,0.003019571304321289,-1
12,0.0030329227447509766,3285
12,0.0030450820922851562,5315
12,0.003058195114135742,4023
12,0.0030722618103027344,6086
12,0.0030858516693115234,4997
12,0.0030982494354248047,4414
12,0.0031099319458007812,214
12,0.0031235218048095703,8946
12,0.0031366348266601562,8448
12,0.0031480789184570312,246
12,0.0031621456146240234,7961
12,0.003182649612426758,8169
12,0.003198862075805664,-1
12,0.0032112598419189453,2631
12,0.003224611282348633,2067
12,0.003239154815673828,6506
12,0.003253459930419922,9889
12,0.0032646656036376953,1813
12,0.003277301788330078,4283
12,0.0032994747161865234,3496
12,0.003312349319458008,8428
12,0.0033261775970458984,8867
12,0.003347635269165039,4977
12,0.003363370895385742,4876
12,0.0033767223358154297,671
12,0.003389120101928711,5988
12,0.003403186798095703,3956
12,0.0034189224243164062,-1
12,0.003440380096435547,9726
12,0.0034537315368652344,-1
12,0.0034666061401367188,8854
12,0.0034813880920410156,6503
12,0.003494739532470703,4647
12,0.0035071372985839844,4155
12,0.0035181045532226562,636
12,0.003537416458129883,-1
12,0.0035512447357177734,3636
12,0.003564119338989258,714
12,0.0035758018493652344,642
12,0.003589153289794922,5572
12,0.003602266311645508,5094
12,0.0036160945892333984,7809
12,0.003628253936767578,3557
12,0.0036423206329345703,6572
12,0.0036563873291015625,8134
12,0.0036695003509521484,5715
12,0.003681659698486328,4386
12,0.003695249557495117,4990
12,0.003717184066772461,7421
12,0.0037310123443603516,-1
12,0.0037429332733154297,9657
12,0.003755807876586914,8833
12,0.0037682056427001953,1789
12,0.003780841827392578,6993
12,0.0037984848022460938,547
12,0.0038101673126220703,3619
12,0.0038225650787353516,5024
12,0.003844022750854492,9984
12,0.003865480422973633,3949
12,0.003878355026245117,3352
12,0.003893136978149414,1572
12,0.003910541534423828,7354
12,0.003928422927856445,-1
12,0.003942251205444336,7938
12,0.00395655632019043,6439
12,0.0039691925048828125,4336
12,0.003981828689575195,2969
12,0.003994464874267578,4517
12,0.004010677337646484,3898
12,0.004026174545288086,-1
12,0.004040241241455078,8369
12,0.00405573844909668,8312
12,0.004069089889526367,450
12,0.004083395004272461,6992
12,0.004097700119018555,8629
12,0.004117250442504883,9564
12,0.004130363464355469,6103
12,0.0041429996490478516,178
12,0.004156351089477539,2270
12,0.004168987274169922,4740
12,0.004193544387817383,2566
12,0.004207611083984375,844
12,0.0042209625244140625,1289
12,0.00423431396484375,860
12,0.004248380661010742,9958
12,0.004263639450073242,7966
12,0.004277229309082031,-1
12,0.004289150238037109,1278
12,0.004302024841308594,8139
12,0.004314422607421875,990
12,0.00432896614074707,8925
12,0.004343748092651367,-1
12,0.004357337951660156,6253
12,0.004370450973510742,5148
12,0.004383563995361328,8014
12,0.004397153854370117,3810
12,0.004411220550537109,2561
12,0.004423618316650391,8347
12,0.004437446594238281,2462
12,0.004450321197509766,6592
12,0.004463672637939453,4877
12,0.004476785659790039,5794
12,0.004490852355957031,7319
12,0.004509449005126953,2079
12,0.004524946212768555,3479
12,0.004540920257568359,-1
12,0.0045528411865234375,8379
12,0.004565715789794922,6717
12,0.004578828811645508,-1
12,0.004590749740600586,3452
12,0.004603147506713867,1962
12,0.004616260528564453,8708
12,0.004628419876098633,9357
12,0.004642486572265625,5360
12,0.004654645919799805,4618
12,0.0046672821044921875,1434
12,0.004680633544921875,2301
12,0.004694938659667969,-1
12,0.0047075748443603516,7072
12,0.004719972610473633,6314
12,0.004742860794067383,8082
12,0.004755973815917969,644
12,0.004769563674926758,5479
12,0.004784107208251953,9650
12,0.004797935485839844,7382
12,0.0048105716705322266,1858
12,0.0048329830169677734,5655
12,0.0048465728759765625,1585
12,0.0048754215240478516,1340
12,0.004889965057373047,4141
12,0.004904747009277344,7491
12,0.00491786003112793,9881
12,0.004933595657348633,-1
12,0.004945039749145508,361
12,0.0049591064453125,9624
12,0.00497126579284668,389
12,0.004984140396118164,830
12,0.0049970149993896484,883
12,0.005008220672607422,3373
12,0.0050220489501953125,4907
12,0.005035400390625,5183
12,0.005047798156738281,9554
12,0.005060672760009766,788
12,0.0050733089447021484,7217
12,0.005086660385131836,9389
12,0.005103588104248047,7453
12,0.005116701126098633,5438
12,0.005129098892211914,1947
12,0.005142927169799805,8398
12,0.005163669586181641,2813
12,0.005179166793823242,-1
12,0.00519251823425293,3942
12,0.005209445953369141,2801
12,0.005223512649536133,7665
12,0.0052378177642822266,7394
12,0.005251169204711914,-1
12,0.005263805389404297,1189
12,0.0052776336669921875,6792
12,0.0052912235260009766,5546
12,0.005303382873535156,2089
